,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
196,9P23-V64kYz3trn9ecaJJA,Kame Omakase,"7331 W Lake Mead Blvd, Ste 104",Las Vegas,NV,89128,36.1947692,-115.2524715,5.0,164,1,"{'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'False', 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'beer_and_wine'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '4', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'WiFi': ""u'free'""}","Seafood, Japanese, Restaurants, Sushi Bars","{'Monday': '11:0-21:0', 'Tuesday': '18:0-20:30', 'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '18:0-22:0', 'Sunday': '18:0-20:0'}"
197,01Ov9eDxKRY5k6ImMdiWLQ,Hong Kong Garden Seafood & BBQ Cafe,3407 S Jones Blvd,Las Vegas,NV,89146,36.1271853,-115.2250113,3.0,168,0,"{'RestaurantsDelivery': 'False', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTableService': 'True'}","Barbeque, Seafood, Chinese, Restaurants","{'Monday': '10:0-6:0', 'Tuesday': '10:0-6:0', 'Wednesday': '10:0-6:0', 'Thursday': '10:0-6:0', 'Friday': '10:0-6:0', 'Saturday': '10:0-6:0', 'Sunday': '10:0-6:0'}"
198,E6DmUAHfSRCEakvknot-zA,Las Islitas Mariscos,2437 Las Vegas Blvd N,North Las Vegas,NV,89030,36.2045438,-115.1170705,3.5,287,1,"{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Mexican, Seafood, Restaurants","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-23:0'}"
199,rnvsL0oFZpzpO61GXqBF6g,Reign Of Thai,12032 Cave Creek Rd,Phoenix,AZ,85020,33.5959555,-112.0391836,4.5,364,1,"{'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'"", 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True'}","Buffets, Salad, Thai, Seafood, Restaurants","{'Tuesday': '17:0-20:30', 'Wednesday': '17:0-20:30', 'Thursday': '17:0-20:30', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:30'}"
200,6hkHrWb82XfJdZ-SJmCKCg,Wok & Roast Chinese BBQ,349 Broadview Ave,Toronto,ON,M4M 2H1,43.6650672,-79.3521431,4.0,59,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'""}","Chinese, Restaurants, Seafood","{'Monday': '9:0-22:30', 'Tuesday': '9:0-22:30', 'Wednesday': '9:0-22:30', 'Thursday': '9:0-22:30', 'Friday': '9:0-22:30', 'Saturday': '9:0-22:30', 'Sunday': '9:0-22:30'}"
201,yVhEA59Q4vcfQ6z7mIqysg,Crackin' Crawfish,"440 E Mccullough Dr, Ste A-120",Charlotte,NC,28262,35.3024162666,-80.747876155,3.5,95,1,"{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Seafood, Cajun/Creole, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '14:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '13:0-21:0'}"
202,ZLG7N4VDGzo7V0ViITi93Q,Los Reyes de la Torta,4333 W Indian School Rd,Phoenix,AZ,85031,33.4944709,-112.1528717,4.0,82,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Mexican, Seafood, Burgers",
203,KOAYl73BQ-2tQe0Q-SA9jQ,Blowfish Restaurant & Sake Bar,668 King Street W,Toronto,ON,M5V 1M7,43.6441324884,-79.4025035256,3.5,110,0,"{'RestaurantsAttire': ""u'dressy'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'Caters': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Seafood, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:30', 'Saturday': '17:0-23:30', 'Sunday': '17:0-22:0'}"
204,J07TDs6qnTIaxm48EL1cKQ,Hula's Modern Tiki,5114 N 7th St,Phoenix,AZ,85014,33.511674,-112.065318,4.0,1103,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Seafood, Caribbean, Hawaiian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-22:0'}"
205,CipRVpM7YzsE-9U9wf2YNQ,Redfin Blues,100 Waterfront Dr,Pittsburgh,PA,15222,40.4633888,-79.977597,2.5,119,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True'}","Bars, Restaurants, Pizza, Seafood, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-22:0'}"
206,tdmpHupBal8ctbYyI8HtBw,Booker's BBQ Grill and Crab Shack,"316-3 Street SE, Suite 10",Calgary,AB,T2G 2S4,51.049461,-114.055073,3.5,108,1,"{'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'GoodForKids': 'True'}","Seafood, Barbeque, Restaurants, Cajun/Creole","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-22:0'}"
207,1MrSwj8i2VEBHdp3IsWCpQ,El Fish Taco,2457 E Tropicana Ave,Las Vegas,NV,89121,36.099662,-115.1177252,4.5,116,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Food, Restaurants, Breweries, Seafood, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
208,awI4hHMfa7H0Xf0-ChU5hg,The Oyster Bar,2411 W Sahara Ave,Las Vegas,NV,89102,36.1431362393,-115.1747075477,4.5,2423,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'CoatCheck': 'False', 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'HappyHour': 'True', 'Smoking': ""u'no'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, Bars, Seafood, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
209,skQ-HIR664Ivp2-A4kOfnA,Cucina Tagliani,8349 W Bell Rd,Peoria,AZ,85382,33.6375578,-112.2357471,3.5,224,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Italian, Pizza, Restaurants, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-20:30'}"
210,vOMDU31gdylrzBhAKC9QbA,Sushi Hiroyoshi Japanese Cuisine,"5900 W Charleston Blvd, Ste 10",Las Vegas,NV,89146,36.1599423,-115.2222337,4.5,230,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Seafood, Sushi Bars, Japanese","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}"
211,XJbTtaUgBCXZhhWt1_rYqA,Pacific Seafood Buffet,3110 N Arizona Ave,Chandler,AZ,85225,33.351583,-111.842255,3.5,321,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True'}","Seafood, Chinese, Restaurants, Buffets","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
212,-wCtRhzWJ40Z4F8mmg7kWg,Herringbone,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.1073485,-115.1765836,4.0,480,1,"{'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Caters': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False'}","Seafood, American (New), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:30-21:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-0:0'}"
213,inlFU8EIUAoSeqLfzghakw,Oyster Bar,2101 Texas Star Ln,North Las Vegas,NV,89032,36.1980195052,-115.192293259,3.5,94,1,"{'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Seafood, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
214,JYgoAQHdJWKPArQDvBEBng,Aroma Indian Cuisine,"8455 Pit Stop Ct NW, Ste 150",Concord,NC,28027,35.3746255,-80.7257294,4.0,222,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""'no'"", 'WheelchairAccessible': 'True'}","Indian, Seafood, Restaurants","{'Tuesday': '17:30-21:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:30'}"
215,7GoKSLqOTDqkH_Uv9ve5cA,Las Cazuelas Mexican & Seafood Restaurant,"16551 N Dysart Rd, Ste 101",Surprise,AZ,85374,33.6344376543,-112.3418193244,3.0,75,1,"{'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WheelchairAccessible': 'True'}","Restaurants, Seafood, Mexican","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
